id,text,gold_rationale
QuaRel_V1_Fr_1548,"Question: A spider gets hotter scurrying across a tree then across a web. This means the _____ offers more resistance (A) web (B) tree
","The answer is B because the question states that the spider gets hotter scurrying across a tree than across a web, indicating that the tree offers more resistance. This is likely due to the tree's rougher surface, which would cause more friction and heat as the spider moves across it, compared to the smoother surface of the web."
QuaRel_V1_Fr_0040,"Question: Bryan enjoys playing basketball with his young daughter. After shooting some hoops, they sit down and roll the ball to each other. Sometimes Bryan takes her to his college gym and sometimes he goes to the courts at the park around the corner from his home. He notices that when they play roll-the-ball, the ball goes faster on the wooden gym floor than on the concrete basketball court at the park. Which surface has more friction? (A) the wooden gym floor (B) the concrete
","The answer is B because the question states that the ball goes faster on the wooden gym floor than on the concrete basketball court at the park, indicating that the concrete basketball court has more friction compared to the wooden gym floor. This is because friction slows down the movement of objects, so the surface where the ball moves slower (the concrete court) must have more friction."
QuaRel_V1_Fr_1284,"Question: Tommy was playing with a hockey puck. He noticed that when he slid it on a marble floor, it went further than when he tried to slide across his mattress. He figured out that there was more resistance to the puck on (A) the marble floor (B) the mattress.
","The answer is B because the question states that the puck went further on the marble floor than on the mattress, indicating that there was less resistance on the marble floor. This suggests that the mattress, being a softer and more frictional surface, provided more resistance to the puck, causing it to travel a shorter distance."
QuaRel_V1_B5_0197,"Question: Mike rode his skateboard and his rollerblades one after the other. He rode them both at the same speed, but he rode the skateboard for a longer amount of time. Which method made him travel the greater distance? (A) skateboard (B) rollerblades
","The answer is A because the question states that Mike rode both at the same speed, but he rode the skateboard for a longer amount of time. Since speed is the same for both, the method that was used for a longer time will result in a greater distance traveled."
QuaRel_V1_Fr_0850,"Question: The horse runs freely on the derby track and slower in the forest because the forest has (A) more obstacles (B) less obstacles
","The answer is A because the question states that the horse runs freely on the derby track and slower in the forest, indicating that the forest has more obstacles that hinder the horse's movement, whereas the derby track is likely smoother and more open."
QuaRel_V1_Fr_1111,"Question: Pushing a backhoe blade into grass creates less heat energy then pushing it into rubble. This means the backhoe blade can plunge quicker into the (A) rubble (B) grass
","The answer is B because the question states that pushing the backhoe blade into grass creates less heat energy than pushing it into rubble. This indicates that there is less resistance when pushing the blade into the grass, allowing it to plunge quicker."
QuaRel_V1_Fr_1507,"Question: Thrusting a throwing star into yogurt heats it up less then thrusting it into jelly. Which surface allows the throwing star to reach a higher top speed as it is thrust into it? (A) jelly (B) yogurt
","The answer is A because the question states that thrusting a throwing star into yogurt heats it up less than thrusting it into jelly. This implies that more energy is being dissipated as heat when the throwing star is thrust into jelly, which means less energy is being converted into kinetic energy. Since less energy is being converted into kinetic energy when thrusting into jelly, it would actually be the opposite - the throwing star would reach a higher top speed when thrust into yogurt. However, the question asks which surface allows the throwing star to reach a higher top speed as it is thrust into it, so the correct answer is the surface that allows the throwing star to reach a higher top speed, which is yogurt."
QuaRel_V1_B5_0885,"Question: When the man was standing at the base of the building it looked much _____ than the mountain in the distance (A) smaller (B) larger
","The answer is A because when an object is viewed from a closer distance, it appears larger, and when viewed from a farther distance, it appears smaller. Since the man is standing at the base of the building, it would appear larger compared to the mountain in the distance."
QuaRel_V1_Fr_0605,"Question: A batted baseball travels faster on a smooth infield than on a rough outfield because the infield has (A) less friction (B) more friction
","The answer is A because the question states that the baseball travels faster on a smooth infield than on a rough outfield, indicating that the smooth infield has less friction compared to the rough outfield. This is similar to the first example, where the car moves more smoothly on the garage floor due to a smoother surface, resulting in less friction."
QuaRel_V1_Fr_0319,"Question: Margie laid a perfect softball bunt down the third base line. The softball rolled in the infield dirt until it reached the chalk line where it stopped on the line. It stopped because the chalk line has (A) less resistance. (B) more resistance or
","The answer is B because the question states that the softball rolled in the infield dirt until it reached the chalk line where it stopped. This indicates that the chalk line has more resistance compared to the infield dirt, causing the softball to stop."
QuaRel_V1_Fr_0650,"Question: Linda bunted the softball along the infield dirt and it stopped as soon as it reached the outfield grass. This shows the outfield grass has (A) higher resistance or (B) lower resistance
","The answer is A because the question states that the softball stopped as soon as it reached the outfield grass, indicating that the outfield grass has higher resistance compared to the infield dirt, which caused the ball to stop moving."
QuaRel_V1_Fr_0096,"Question: Tom twisted a piece of wire around and around until the piece snapped off, which he noticed left the ends much hotter than when he just snipped the wire. The twisting repeatedly caused _____ then snipping? (A) more friction (B) less friction
","The answer is A because the question states that the twisting repeatedly caused the ends of the wire to be much hotter than when it was just snipped. This increased heat is likely due to increased friction generated by the repeated twisting motion, which caused the wire to heat up."
QuaRel_V1_Fr_0722,"Question: Katie learned that a creek has less friction than an ocean by testing it out in her boat. She learned that her boat was forced to move less quickly in the (A) ocean (B) creek
","The answer is A because the question states that Katie learned a creek has less friction than an ocean, indicating that the ocean has more friction. Since friction slows down movement, Katie's boat would be forced to move less quickly in the ocean due to its higher friction."
QuaRel_V1_B4_0226,"Question: A sailboat and a speedboat were crossing the lake. Which one made it across first? (A) the sailboat (B) the speedboat
","The answer is B because the question states that one is a sailboat and the other is a speedboat, suggesting that the speedboat is designed for speed and is likely to cross the lake faster than the sailboat."
QuaRel_V1_B4_0232,"Question: Andy was standing in a field at night and he saw two street lights in the distance, one to his left and and one to his right. The one on the left wasn't as bright as the one on the right. Which one was he closer to? (A) the one on the left (B) the one on the right
","The answer is B. The question states that the one on the right is brighter than the one on the left, indicating that Andy is closer to the one on the right. This is because the perceived brightness of a light source decreases with distance, so the brighter light is likely to be the one that is closer to Andy."
QuaRel_V1_Fr_1254,"Question: A tank driving over a battlefield experiences greater resistance then one rolling around in a hanger. Which surface offers a less bumpy ride for the tank? (A) battlefield (B) hanger
","The answer is B because the question states that the tank experiences greater resistance on the battlefield, indicating that the battlefield has a bumpier surface compared to the hanger."
QuaRel_V1_Fr_0936,"Question: Abe slides his foot across a rubber mat and realizes the bottom of his foot gets warm. He tries the same thing with his foot over the carpet and it's not as warm. This is because there is more resistance on the (A) carpet. (B) rubber mat
","The answer is B because the question states that Abe's foot gets warmer when sliding on the rubber mat compared to the carpet, indicating that there is more resistance (and thus more friction, which generates heat) on the rubber mat."
QuaRel_V1_B5_0689,"Question: Bryce challenged Gary, who is much weaker than Bryce, to see who could throw a stone the farthest. Who is more likely to not have thrown it as far? (A) Gary (B) Bryce
","The answer is A because the question states that Gary is much weaker than Bryce, suggesting that Gary is less likely to throw the stone as far as Bryce."
QuaRel_V1_B5_1011,"Question: Little Bobby is in the woods breaking tree branches for fire wood. Which branch can he break easier? (A) Thin branch (B) Thick branch
","The answer is A because the question implies that a thinner branch would be easier to break compared to a thicker branch, as it would require less force and strength to break."
QuaRel_V1_B4_0013,"Question: Tim and Tom went to the gym to work out. After an hour Tom was a lot sweatier than Tim, even though they were both wearing shorts and a tank top. Who had been exercising the least? (A) Tim (B) Tom
","The answer is A because the question states that Tom was a lot sweatier than Tim, indicating that Tom was exerting more effort and exercising more intensely than Tim. Since they were both wearing the same type of clothing, the difference in sweat levels is likely due to the difference in their physical exertion levels."
QuaRel_V1_B5_0358,"Question: Gary and Sharon are at the gym, since their New Year's Resolution is to lose weight. However, since Gary has bad knees, he is exercising less than Sharon is. It's likely that (A) Gary is sweating more than Sharon (B) Gary is sweating less than Sharon
","The answer is B because the question states that Gary is exercising less than Sharon, indicating that Gary is likely to be sweating less than Sharon due to the reduced physical activity."
QuaRel_V1_B5_1229,"Question: A cricket is slower then a hen. If both make the same journey, which will arrive later? (A) hen (B) cricket
","The answer is B because the question states that the cricket is slower than the hen. Since they both make the same journey, the slower one (the cricket) will take longer to complete the journey and therefore arrive later."
QuaRel_V1_B4_0025,"Question: A skinny kid swiped a mango from the vendor stall of a fat man.  He reached out to grab the kid, but the kid started running away; the fat man gave chase, but the kid was lost in the crowd.  That's because (A) the skinny kid was heavier (B) the fat man was heavier
","The answer is B because the question states that the fat man gave chase but the kid was lost in the crowd, indicating that the fat man was unable to catch up to the kid. This is likely due to the fact that the fat man, being heavier, would have more difficulty running and keeping up with the skinny kid, who is presumably more agile and able to move more quickly."
QuaRel_V1_Fr_1055,"Question: Larry is shopping. As he pushes his shopping cart outside the store, he realizes there is more friction in the old parking lot than there was in the store on the tile floor. Larry pushes the shopping cart at a lower rate of speed over the (A) tile floor (B) old parking lot.
","The answer is B because the question states that there is more friction in the old parking lot than there was in the store on the tile floor. Friction would cause the shopping cart to move more slowly, so Larry would push the shopping cart at a lower rate of speed over the old parking lot."
QuaRel_V1_B5_0341,"Question: The Porsche was made from carbon fiber and lighter so it accelerated _____ than the truck (A) faster (B) slower
","The answer is A because the question states that the Porsche is made from carbon fiber and is lighter, indicating that it has a lower mass and therefore can accelerate faster than the truck, according to Newton's second law of motion (F = ma), where a lower mass (m) results in a greater acceleration (a) for a given force (F)."
QuaRel_V1_B5_1032,"Question: Mary is in her garden when she hears bees. She keeps walking until she finds the bee hive. Now that she's next to the bee hive, will the bees be (A) louder (B) quieter
","The answer is A because the question states that Mary is now next to the bee hive, which is the source of the bees' sound. Being closer to the source of the sound typically results in the sound being louder, so the bees will likely be louder now that Mary is next to the hive."
QuaRel_V1_Fr_0808,"Question: Jim's tennis racket heats up less when he swings it through air compared to when he swings it through the water. The surface of the _____ is more rough (A) air (B) wtaer
","The answer is B because the question states that Jim's tennis racket heats up less when he swings it through air compared to when he swings it through the water. This indicates that the surface of the water is more rough, causing more friction and heat when the racket is swung through it, compared to the smoother surface of the air."
QuaRel_V1_Fr_1378,"Question: A grapefruit rolling across a kitchen table experiences more resistance then one rolling across a kitchen counter. Which surface is the smoother one? (A) kitchen table (B) kitchen counter
","The answer is B because the question states that the grapefruit experiences more resistance on the kitchen table, indicating that the kitchen table has a rougher surface compared to the kitchen counter. A smoother surface would result in less resistance, so the kitchen counter is the smoother one."
QuaRel_V1_Fr_1015,"Question: The ice cream truck drove much faster through the neighborhood street than in the construction zone because it had (A) more resistance (B) less resistance
","The answer is B because the question states that the ice cream truck drove much faster through the neighborhood street than in the construction zone, indicating that there is less resistance in the neighborhood street compared to the construction zone. This is likely due to the construction zone having obstacles, uneven surfaces, or other factors that slow down the truck, whereas the neighborhood street is smoother and allows for faster movement."
QuaRel_V1_B5_0924,"Question: If Mona is doing pushups and Milo is reading a book, which person is sweating less? (A) Mona (B) Milo
","The answer is B because the question states that Mona is doing pushups, which is a physical activity that typically causes sweating, while Milo is reading a book, which is a sedentary activity that generally does not cause sweating. Therefore, Milo is likely sweating less than Mona."
QuaRel_V1_Fr_1107,"Question: Matt knows that when he flies his kite in a storm sky it moves slower then when he flies it in a rainy sky. Which sky offers more friction? (A) stormy sky (B) rainy sky
","The answer is A because the question states that the kite moves slower in the stormy sky compared to the rainy sky, indicating that the stormy sky offers more friction. This is because friction is a force that opposes motion, so if the kite is moving slower, it is likely experiencing more friction."
QuaRel_V1_Fr_0029,"Question: Johnny has a snowmobile that he rides over the snow and rocky road. He noticed that he moves faster on the snow because it has (A) less resistance (B) more resistance
","The answer is A because the question states that Johnny moves faster on the snow, indicating that the snow has less resistance compared to the rocky road. This is because snow is typically smoother and provides less friction, allowing the snowmobile to move more easily and quickly."
QuaRel_V1_Fr_0556,"Question: Kathy found that she can push her ice pick further into a snow pack than into an ice block. She then determined that the _____ was rougher (A) snow pack (B) ice block
","The answer is B because the question states that Kathy can push her ice pick further into a snow pack than into an ice block, indicating that the ice block has a harder or denser surface, but the question asks which one is rougher. However, the ability to push the ice pick further into the snow pack suggests that the snow pack is softer, but it does not directly indicate which one is rougher. However, typically, ice blocks have a smoother surface than snow packs, so the answer would be A, the snow pack."
QuaRel_V1_Fr_0842,"Question: Sam is skating outside. He glides across the dirt with no problem, but falls when he skates on gravel. Which ground has less friction? (A) dirt (B) gravel
","The answer is A because the question states that Sam glides across the dirt with no problem but falls when he skates on gravel. This indicates that the dirt has less friction compared to the gravel, allowing Sam to glide smoothly, whereas the increased friction on the gravel causes him to fall."
QuaRel_V1_Fr_0540,"Question: The turtle swam much quicker in the pond, than the ocean because the _____ is smoother. (A) pond (B) ocean
","The answer is A because the question states that the turtle swam much quicker in the pond than the ocean, indicating that the pond has a smoother surface compared to the ocean, allowing the turtle to swim more quickly."
QuaRel_V1_B5_0480,"Question: When Bob was close to the TV it seemed much _____ than when he was sat across the room (A) brighter (B) dimmer
","The answer is A because the question states that the TV seemed different when Bob was close to it compared to when he was farther away. Since the TV's brightness would be more noticeable when closer, it is logical to conclude that the TV seemed brighter when Bob was close to it."
QuaRel_V1_Fr_0765,"Question: When playing pinball on two different machines, joe noticed that the pinball moved quickly over the glass surface whereas it barely moved at all over the mud surface. Which surface showed less resistance? (A) Glass (B) Mud
","The answer is A because the question states that the pinball moved quickly over the glass surface, indicating that it encountered less resistance compared to the mud surface, where the pinball barely moved at all."
QuaRel_V1_B5_0150,"Question: Carrie has locked everyone in the gym and is doing strenuous work to kill them all.  Robert is walking down the road at a leisurely pace.  Who will be sweatier? (A) Carrie will sweat more (B) Robert will sweat more
","The answer is A because the question states that Carrie is doing strenuous work, which typically causes a person to sweat more, whereas Robert is walking at a leisurely pace, which is less physically demanding and likely to produce less sweat."
QuaRel_V1_B5_1013,"Question: The faberge egg was much less flexible than the plastic egg so it was much (A) less breakable (B) more breakable
","The answer is B because the question states that the faberge egg was much less flexible than the plastic egg, indicating that the faberge egg is more prone to breaking due to its rigidity, making it more breakable."
QuaRel_V1_Fr_1650,"Question: Melissa had made a toy out of the cardboard tube left over after the toilet paper had been used up. She was rolling it around on the floor of the kitchen. Her mother came into the kitchen and told Melissa she needed room to move around while fixing dinner and to go play somewhere else. Melissa went out onto the patio in back of the house. She noticed that she couldn't roll the tube as fast on the patio. This was because the patio (A) was a rougher surface than the kitchen floor (B) was a smoother surface than the kitchen floor
","The answer is A because the question states that Melissa couldn't roll the tube as fast on the patio, indicating that the patio has a rougher surface compared to the kitchen floor. This is similar to the first example, where the car moved more smoothly into the garage than the parking lot, suggesting that the parking lot had a bumpier surface. In this case, the tube rolls slower on the patio, suggesting that the patio has a rougher surface."
QuaRel_V1_Fr_0321,"Question: Dane takes his bike to the park. He rides his bike down a yellow lane and moves very easily. When he rides down the red lane, his bike slows down. The yellow lane was faster because the yellow lane had (A) more friction (B) less friction
","The answer is B because the question states that Dane's bike moves very easily down the yellow lane, but slows down on the red lane. This indicates that the yellow lane has less friction compared to the red lane, allowing the bike to move more easily and quickly."
QuaRel_V1_Fr_0211,"Question: Tim is trying out a new skate park. The skate park has smooth ramps and he likes it much better than the cracked parking lot that he used to skate on. There will be less resistance on the (A) new skate park (B) old parking lot.
","The answer is A because the question states that the skate park has smooth ramps and Tim likes it better than the cracked parking lot, indicating that the smooth ramps of the skate park will have less resistance compared to the cracked surface of the old parking lot."
QuaRel_V1_Fr_0187,"Question: Billy rubbed a slab of raw chicken back and forth across two different surfaces. One of the surfaces that he rubbed the raw chicken on was a wooden table top, and the other surface was a square foot of velcro. Billy noticed that the slab of raw chicken seemed to be warmer after rubbing it on velcro as opposed to when he rubbed it on the wooden table top. Billy concluded that the rougher of the two surfaces was the (A) wooden table top (B) velcro
","The answer is B because the question states that the slab of raw chicken seemed to be warmer after rubbing it on velcro, indicating that more friction was generated when rubbing the chicken on velcro. This increased friction would cause the chicken to heat up more, suggesting that the velcro surface is rougher than the wooden table top."
QuaRel_V1_B4_0149,"Question: If you smack your toe into something you may break it but your leg likely wouldn't break because it's stronger and it's (A) thinner (B) thicker
","The answer is B because the question states that the leg is stronger than the toe, and it's likely due to the leg being thicker, which provides more structural support and resistance to injury compared to the toe."
QuaRel_V1_Fr_1682,"Question: Pet food sliding across a shiny floor has low resistance, while pet food sliding across a matte floor has high resistance. Which floor will allow the top speed of the pet food to reach a higher level? (A) matte floor (B) shiny floor
","The answer is B because the question states that pet food sliding across a shiny floor has low resistance, indicating that it will encounter less friction and be able to move more freely, allowing it to reach a higher top speed compared to the matte floor with high resistance."
QuaRel_V1_B4_0282,"Question: When Rick looked at the tree in his yard it appeared massive but the tree on the mountain far away looked (A) larger (B) smaller
","The answer is B because the question states that the tree in Rick's yard appeared massive, but the tree on the mountain far away would appear smaller due to the effect of distance on perception. Objects appear smaller when they are farther away, which is a result of the laws of perspective."
QuaRel_V1_B3_0174,"Question: Elias has just made two paper airplane. One is consistently faster in the air. This is probably made of which? (A) Printer Paper (B) Poster Board
","The answer is A because the question states that one airplane is consistently faster in the air, indicating that it is likely made of a lighter material. Printer paper is generally lighter and more aerodynamic than poster board, which would allow it to fly faster."
QuaRel_V1_B5_0722,"Question: A mechanic needs to replace a spring on a machine. She tests two different springs and sees that the new one has more bend and give to it than an old one. If the mechanic wants the spring that is less likely to snap, which will she choose (A) old spring (B) new spring
","The answer is B because the question states that the new spring has more bend and give to it than the old one, indicating that the new spring is more flexible and less likely to snap under stress compared to the old spring."
QuaRel_V1_Fr_1097,"Question: Mike rolled a peach pit across a couch and it generated less heat then when he rolled it across a blanket. This means the _____ has a rougher surface (A) couch (B) blanket
","The answer is B because the question states that the peach pit generated less heat when rolled across the couch, indicating that the couch has a smoother surface compared to the blanket. When an object is rolled across a rougher surface, it generates more heat due to increased friction."
QuaRel_V1_B5_1283,"Question: Mary has always been weaker then Jimbo. Which person is able to throw a ball farther? (A) Jimbo (B) Mary
","The answer is A because the question states that Mary has always been weaker than Jimbo, suggesting that Jimbo has more physical strength than Mary, which would enable him to throw a ball farther."
QuaRel_V1_Fr_1533,"Question: A peanut experiences low resistance when rolling over a blue rug and high resistance when rolling over a red rug. This means the _____ is more smooth (A) red rug (B) blue rug
","The answer is B because the question states that the peanut experiences low resistance when rolling over the blue rug, indicating that the blue rug has a smoother surface compared to the red rug."
QuaRel_V1_B5_0073,"Question: The plate on the table was cracked to pieces once the chandelier fell on it while it was on the table.  The chandelier did not break the table because it is stronger than the plate (A) True (B) false
","The answer is A because the question states that the chandelier fell on the plate and broke it, but it did not break the table. This implies that the table is indeed stronger than the plate, as it was able to withstand the impact of the chandelier without breaking."
QuaRel_V1_Fr_0197,"Question: A skating rink has less friction than a parking lot. Riding on roller skates in _____ allows you to travel further (A) skating rink (B) parking lot
","The answer is A because the question states that a skating rink has less friction than a parking lot. Less friction means less resistance, allowing you to travel further with the same amount of effort. Therefore, riding on roller skates in a skating rink would allow you to travel further compared to a parking lot."
QuaRel_V1_Fr_1313,"Question: A blanket sliding across a floor moves a greater distance then one sliding across a bed. This means the _____ has more friction (A) bed (B) floor
","The answer is A because the question states that the blanket moves a greater distance on the floor than on the bed, indicating that the bed has more friction. This is because friction slows down the movement of an object, so if the blanket moves a shorter distance on the bed, it must be experiencing more friction on the bed compared to the floor."
QuaRel_V1_Fr_0389,"Question: A knife cuts through butter easier than through meat due to the butter having low friction compared to the meat. This means that the _____ is smoother (A) butter (B) meat
","The answer is A because the question states that the knife cuts through butter easier than through meat due to the butter having low friction compared to the meat, indicating that the butter has a smoother surface compared to the meat."
QuaRel_V1_B5_1230,"Question: Kristen is full of energy before work, but worn out after a long day of work. She has parked her car two blocks from work and walks more slowly between her car and her workplace after work than she did before work. Which trip will Kristen take longer to make? (A) the trip before work (B) the trip after work
","The answer is B because the question states that Kristen walks more slowly between her car and her workplace after work than she did before work, indicating that the trip after work will take longer due to her slower pace."
QuaRel_V1_Fr_1648,"Question: Jack and Jill fell down the hill. Jack went faster down the dirt than Jill went down the gravel because there was (A) more resistance (B) less resistance
","The answer is B because the question states that Jack went faster down the dirt than Jill went down the gravel, indicating that there was less resistance on the dirt surface compared to the gravel surface. This is because less resistance would result in a faster movement, and in this case, Jack's faster movement down the dirt suggests that the dirt surface had less resistance than the gravel surface."
QuaRel_V1_Fr_0248,"Question: Kyle is meeting his friends at a dirt track. As he drives on the road, there are no problems, but when he gets to the dirt, the car starts to heat up. Kyle is able to drive the car faster on the (A) dirt. (B) road
","The answer is B because the question states that Kyle's car starts to heat up when he gets to the dirt, indicating that the dirt surface is more challenging for the car to handle, likely due to increased friction or resistance. This suggests that Kyle is able to drive the car faster on the road, where there are no problems."
QuaRel_V1_Fr_0782,"Question: Donna rides her bike on orange street and can go very quickly. When Donna rides her bike on blue street, she goes very slowly. When Donna is on blue street, her bike has (A) greater resistance (B) less resistance.
","The answer is A because the question states that Donna goes very slowly on blue street, indicating that there is greater resistance on blue street compared to orange street, where she can go very quickly."
QuaRel_V1_B4_0148,"Question: If John runs a mile on Monday and walks a mile on Tuesday, on which day will John complete his mile in more time? (A) Monday (B) Tuesday
","The answer is B because the question states that John runs a mile on Monday and walks a mile on Tuesday. Since walking is generally slower than running, it is likely that John will complete his mile in more time on Tuesday when he walks, compared to Monday when he runs."
QuaRel_V1_B5_1432,"Question: A piece of thread is much thinner than a tree so it is (A) less strong (B) more strong
","The answer is A because the question states that the piece of thread is much thinner than a tree, indicating that it is likely to be less strong compared to the tree."
QuaRel_V1_B4_0173,"Question: Two men are running laps on a track. After half an hour, the taller man is sweating much more than the shorter man. The taller man (A) was taking it easier than the shorter man (B) was working harder than the shorter man
","The answer is B because the question states that the taller man is sweating much more than the shorter man after half an hour, indicating that the taller man is exerting more effort and working harder than the shorter man."
QuaRel_V1_B5_0010,"Question: Miller thinks that a light that he is approaching is very small, since he is quite far away. As he gets closer, he sees that it is a huge spotlight. The light is actually (A) bright (B) dim
","The answer is A because the question states that Miller initially thought the light was small due to the distance, but upon closer inspection, he realized it was a huge spotlight. This suggests that the light is actually very bright, as a huge spotlight would typically be more intense and brighter than a small light."
QuaRel_V1_Fr_1583,"Question: A marker writes at a slow rate of speed over soft paper and a high rate of speed over hard paper. Which paper offers more resistance? (A) soft paper (B) hard paper
","The answer is A because the question states that the marker writes at a slow rate of speed over soft paper, indicating that the soft paper offers more resistance to the marker, making it write more slowly."
QuaRel_V1_B5_0503,"Question: Two identical trucks begin to accelerate as fast as possible. One truck is empty and one is full of bricks. Which truck will accelerate more quickly? (A) Empty truck (B) Truck full of bricks
","The answer is A because the question states that the two trucks are identical and begin to accelerate as fast as possible. However, the truck full of bricks has a greater mass due to the added weight of the bricks. According to Newton's second law of motion (F = ma), the force required to accelerate an object is directly proportional to its mass. Since the force applied to both trucks is the same (as they are accelerating as fast as possible), the truck with the lower mass (the empty truck) will accelerate more quickly."
QuaRel_V1_B5_0349,"Question: It is a hot summer day. Jamie is sitting in the shade reading a book. Alex is laying in the grass with the sun directly on him. Jamie is wearing white and Alex is wearing black. What will the outcome be? (A) Jamie will sweat more than Alex (B) Alex will sweat more than Jamie
","The answer is B because the question indicates that Alex is laying in the grass with the sun directly on him, and he is wearing black, which absorbs heat. In contrast, Jamie is sitting in the shade and wearing white, which reflects heat. This suggests that Alex will be exposed to more heat and therefore will sweat more than Jamie."
QuaRel_V1_Fr_0940,"Question: Mike slid his sock across an ironing board and a bedspread, determining that the ironing board had less resistance. This means that the (A) ironing board or (B) bedspread has a rougher surface
","The answer is B because the question states that the ironing board had less resistance, indicating that the bedspread has a rougher surface compared to the ironing board."
QuaRel_V1_B4_0343,"Question: Two cannonballs were being shot from a cannon to celebrate a holiday. The first cannonball weighed twice as much as the second. Which one left the cannon at a higher rate of speed? (A) the first cannonball (B) the second cannonball
","The answer is B because, according to Newton's second law of motion (F = ma), the force applied to both cannonballs is the same (since they are shot from the same cannon). Since the second cannonball weighs less (has less mass), it will accelerate faster and leave the cannon at a higher rate of speed."
QuaRel_V1_Fr_0494,"Question: Tanya is practicing riding her unicycle. She starts on the grass, but realizes it's rough and goes to the smooth cement driveway. The _____ offers more resistance. (A) cement driveway (B) grass
","The answer is B because the question states that the grass is rough, indicating that it would offer more resistance compared to the smooth cement driveway."
QuaRel_V1_B5_0852,"Question: Mercury is less massive than Mars. Which one has the weaker gravitational force? (A) Mars (B) Mercury
","The answer is B because the question states that Mercury is less massive than Mars. According to the law of universal gravitation, the strength of an object's gravitational force is directly proportional to its mass. Therefore, since Mercury is less massive than Mars, it has a weaker gravitational force."
QuaRel_V1_B5_0648,"Question: Two drag cars are at the starting line to begin a race. One of the cars zips off the line and reaches full speed quickly, while the other car accidentally deploys its parachute off the line, which slows it down considerably. If the cars go for 10 seconds, which one will end up going less far? (A) drag car without parachute (B) drag car with parachute
","The answer is B because the question states that the drag car with the parachute deploys it off the line, which slows it down considerably. This indicates that the drag car with the parachute will have a slower speed compared to the drag car without the parachute, resulting in it covering less distance in the same amount of time (10 seconds)."
QuaRel_V1_Fr_0200,"Question: A bee flew quicker through clear skies than wind because the wind has much (A) lower resistance (B) higher resistance
","The answer is B because the question states that the bee flew quicker through clear skies than wind, indicating that the wind has higher resistance compared to clear skies. This is because wind creates air resistance, which can slow down the movement of objects, including the bee."
QuaRel_V1_Fr_0704,"Question: Elle is riding her bike in a park near the beach. She manages to pedal the bike across the grass, but it is too hard to pedal in the sand at the beach. Elle can move faster on the bike on the (A) grass (B) sand.
","The answer is A because the question states that Elle can pedal the bike across the grass but finds it too hard to pedal in the sand, indicating that the grass provides a smoother surface for her to ride on, allowing her to move faster compared to the sand."
QuaRel_V1_Fr_0358,"Question: Kory set up two slides in his backyard. One slide is metal and doesn't create much friction, while the other slide is wood and creates more friction. If Kory slides down both slides, which one will he go quicker on? (A) metal slide (B) wood slide
","The answer is A because the question states that the metal slide doesn't create much friction, while the wood slide creates more friction. Since friction slows down objects, Kory will go quicker on the metal slide, which has less friction."
QuaRel_V1_Fr_0680,"Question: John's used his caboose to determine that a steep hill has more resistance than flat ground. This means that _____ is smoother (A) steep hill (B) flat ground
","The answer is B because the question states that John used his caboose to determine that a steep hill has more resistance than flat ground, indicating that the flat ground has less resistance and is therefore smoother."
QuaRel_V1_Fr_1133,"Question: A train experiences less resistance riding through a small city then riding through big city. This means the train will heat up more riding through (A) big city (B) small city
","The answer is A because the question states that the train experiences less resistance riding through a small city than a big city. This implies that the train experiences more resistance in the big city. When a train experiences more resistance, it requires more energy to move, which can cause it to heat up more."
QuaRel_V1_Fr_1233,"Question: A kayak has a harder time navigating through the rough waters of rapids then through the calm water. This means there is less resistance in the (A) calm water (B) rapids
","The answer is A because the question states that the kayak has a harder time navigating through the rough waters of rapids, indicating that there is more resistance in the rapids. Therefore, there is less resistance in the calm water, making it easier for the kayak to navigate."
QuaRel_V1_Fr_0233,"Question: James discovered that rolling his yo-yo over a porcelain tile floor generated less heat than rolling it over his doormat. James' yo-yo moved slower over (A) porcelain tile (B) doormat
","The answer is B because the question states that rolling the yo-yo over the doormat generated more heat than rolling it over the porcelain tile floor. This indicates that there is more friction when rolling the yo-yo over the doormat, which would cause the yo-yo to move slower."
QuaRel_V1_Fr_0606,"Question: Bob was cleaning with a scrub brush. He cleaned both tile and carpet. He noted that the carpet caused more friction. Which surface would cause the scrub brush to scrub with less speed? (A) The carpet (B) The tile
","The answer is A because the question states that the carpet caused more friction, indicating that the scrub brush would scrub with less speed on the carpet due to the increased resistance."
QuaRel_V1_B5_0617,"Question: Jim wants to cross a river and has a one inch thick wood plank and a four inch thick wood plank. Which plank is more likely to break? (A) One inch thick wood plank (B) Four inch thick wood plank
","The answer is A because the question indicates that the one inch thick wood plank is thinner and likely to be weaker than the four inch thick wood plank, suggesting that it is more likely to break under the same amount of weight or pressure."
QuaRel_V1_B5_0451,"Question: Miles is doing cross-fit this week, but didn't previously work out. Miles is now perspiring (A) more (B) less
","The answer is A because the question states that Miles is doing cross-fit this week, but didn't previously work out. This implies that Miles is now engaging in physical activity, which would cause him to perspire more compared to when he wasn't working out."
QuaRel_V1_B5_1143,"Question: Fred has thicker arms then Jimbo. If both throw a stone, which will make the stone go a greater distance? (A) Jimbo (B) Fred
","The answer is B because the question indicates that Fred has thicker arms than Jimbo, suggesting that Fred has more physical strength, which would enable him to throw the stone a greater distance."
